# Undirected graph (each unordered pair of nodes is saved once): SIR_erdos_renyi.txt
#Institution	Counterparty	starting_date	finish_date	interes_rate	amount
8	13	29/06/2016	29/12/2017	10	2469700
8	13	29/06/2016	03/03/2018	13	4163241
8	13	29/06/2016	08/03/2018	13	1774316
8	13	29/06/2016	11/10/2017	7	3570011
8	13	29/06/2016	29/12/2017	11	3507443
8	13	29/06/2016	23/01/2018	7	3284556
8	13	29/06/2016	07/01/2018	10	1091159
8	13	29/06/2016	23/02/2018	5	2898373
8	13	29/06/2016	14/02/2018	15	1754354
8	13	29/06/2016	02/01/2018	12	3315192
8	13	29/06/2016	22/10/2017	10	1005395
8	13	29/06/2016	16/09/2017	12	1439106
8	13	29/06/2016	16/02/2018	14	4323928
8	13	29/06/2016	07/11/2017	8	4035340
8	13	29/06/2016	11/03/2018	14	1044550
8	13	29/06/2016	03/11/2017	7	3644017
8	13	29/06/2016	25/11/2017	14	1111556
8	13	29/06/2016	17/09/2017	15	3954616
8	13	29/06/2016	24/02/2018	11	2227046
8	13	29/06/2016	12/09/2017	13	2503260
8	13	29/06/2016	04/11/2017	14	1547400
8	13	29/06/2016	22/10/2017	9	1453409
8	13	29/06/2016	09/02/2018	7	3084297
8	13	29/06/2016	13/01/2018	14	1214355
8	13	29/06/2016	16/11/2017	14	3774877
8	13	29/06/2016	09/12/2017	9	3115241
8	13	29/06/2016	31/01/2018	8	3020828
8	13	29/06/2016	22/01/2018	13	986232
8	13	29/06/2016	28/11/2017	11	3503120
8	13	29/06/2016	27/12/2017	8	2094841
8	13	29/06/2016	21/01/2018	6	3769903
8	13	29/06/2016	24/02/2018	14	923205
8	13	29/06/2016	22/11/2017	12	2452971
8	13	29/06/2016	22/01/2018	15	2486507
8	13	29/06/2016	12/12/2017	11	1967486
8	13	29/06/2016	30/01/2018	10	51268
8	13	29/06/2016	04/12/2017	10	247887
8	13	29/06/2016	10/11/2017	7	1517560
8	13	29/06/2016	04/03/2018	15	1384443
8	13	29/06/2016	22/09/2017	9	882150
8	13	29/06/2016	30/09/2017	15	859628
8	13	29/06/2016	19/02/2018	5	2230510
8	13	29/06/2016	23/10/2017	9	4872384
8	13	29/06/2016	25/11/2017	12	3663873
8	13	29/06/2016	14/01/2018	6	424926
8	13	29/06/2016	09/03/2018	5	1698674
8	13	29/06/2016	28/09/2017	12	4403135
8	13	29/06/2016	26/10/2017	12	4062276
8	13	29/06/2016	20/02/2018	7	1730040
8	13	29/06/2016	14/10/2017	5	2674866
8	13	29/06/2016	22/12/2017	14	3826876
8	13	29/06/2016	16/03/2018	7	2788634
8	13	29/06/2016	26/12/2017	6	2717402
8	13	29/06/2016	03/10/2017	6	4478586
8	13	29/06/2016	24/02/2018	15	595603
8	13	29/06/2016	14/09/2017	7	2544590
8	13	29/06/2016	17/09/2017	8	2682532
8	13	29/06/2016	06/10/2017	7	2888620
8	13	29/06/2016	13/10/2017	10	3550840
8	13	29/06/2016	23/12/2017	6	3487538
8	13	29/06/2016	21/11/2017	5	689650
8	13	29/06/2016	02/09/2017	14	2304477
8	13	29/06/2016	21/02/2018	15	1711887
8	13	29/06/2016	14/10/2017	10	4476078
8	13	29/06/2016	05/02/2018	15	4588585
8	13	29/06/2016	09/09/2017	5	1677616
8	13	29/06/2016	15/12/2017	9	1497404
8	13	29/06/2016	19/09/2017	7	3185535
8	13	29/06/2016	26/10/2017	11	1502878
8	13	29/06/2016	31/10/2017	9	891141
8	13	29/06/2016	02/03/2018	11	741700
8	13	29/06/2016	07/11/2017	13	392982
8	13	29/06/2016	16/11/2017	13	434828
8	13	29/06/2016	31/12/2017	8	3278494
8	13	29/06/2016	07/09/2017	13	151682
8	13	29/06/2016	17/11/2017	8	1836295
8	13	29/06/2016	04/12/2017	7	2426987
8	13	29/06/2016	28/10/2017	10	3831340
8	13	29/06/2016	26/02/2018	6	64326
8	13	29/06/2016	15/03/2018	12	2460977
8	13	29/06/2016	18/03/2018	5	3377705
8	13	29/06/2016	19/11/2017	11	4009898
8	13	29/06/2016	17/01/2018	9	16958
8	13	29/06/2016	20/10/2017	10	2820371
8	13	29/06/2016	06/01/2018	9	37238
8	13	29/06/2016	09/09/2017	15	3458487
8	13	29/06/2016	09/10/2017	8	1320654
8	13	29/06/2016	27/01/2018	10	4442447
8	13	29/06/2016	27/10/2017	9	4469859
8	13	29/06/2016	22/12/2017	11	3954250
8	13	29/06/2016	10/01/2018	8	2054839
8	13	29/06/2016	02/10/2017	5	3716590
8	13	29/06/2016	03/11/2017	10	1208887
8	13	29/06/2016	15/02/2018	14	3215193
8	13	29/06/2016	16/01/2018	13	4710275
8	13	29/06/2016	19/12/2017	10	1515576
8	13	29/06/2016	04/12/2017	9	1208278
8	13	29/06/2016	11/02/2018	15	3683706
8	13	29/06/2016	31/12/2017	6	1701139
8	13	29/06/2016	23/01/2018	12	596191
8	13	29/06/2016	21/12/2017	10	4457391
8	13	29/06/2016	02/10/2017	7	1376936
8	13	29/06/2016	06/01/2018	11	1239586
8	13	29/06/2016	25/11/2017	7	4231236
8	13	29/06/2016	14/02/2018	10	4289684
8	13	29/06/2016	01/03/2018	14	4035724
8	13	29/06/2016	02/09/2017	5	1765586
8	13	29/06/2016	06/09/2017	6	773916
8	13	29/06/2016	29/01/2018	9	2742292
8	13	29/06/2016	26/02/2018	11	1877169
8	13	29/06/2016	09/11/2017	6	4861889
8	13	29/06/2016	07/09/2017	10	1640041
8	13	29/06/2016	01/02/2018	5	2696757
8	13	29/06/2016	22/10/2017	11	605351
8	13	29/06/2016	11/11/2017	6	3471199
8	13	29/06/2016	04/12/2017	13	1477041
8	13	29/06/2016	13/01/2018	15	1705264
8	13	29/06/2016	29/10/2017	13	1555276
8	13	29/06/2016	22/12/2017	11	2113844
8	13	29/06/2016	06/11/2017	13	3868474
8	13	29/06/2016	02/03/2018	14	83772
8	13	29/06/2016	19/01/2018	7	3875904
8	13	29/06/2016	03/01/2018	5	1137945
8	13	29/06/2016	24/02/2018	6	3239355
8	13	29/06/2016	01/09/2017	10	1383553
8	13	29/06/2016	19/10/2017	6	1891691
8	13	29/06/2016	17/03/2018	8	1339392
8	13	29/06/2016	26/01/2018	7	1842284
8	13	29/06/2016	05/01/2018	6	3639676
8	13	29/06/2016	19/11/2017	7	4731301
8	13	29/06/2016	18/02/2018	7	4156990
8	13	29/06/2016	18/03/2018	6	793784
8	13	29/06/2016	25/02/2018	7	4935634
8	13	29/06/2016	23/10/2017	10	2362639
8	13	29/06/2016	29/09/2017	7	1730718
8	13	29/06/2016	19/11/2017	7	4870069
8	13	29/06/2016	22/09/2017	10	2662235
8	13	29/06/2016	29/12/2017	6	2075087
8	13	29/06/2016	28/12/2017	8	303518
8	13	29/06/2016	23/02/2018	12	2611677
8	13	29/06/2016	19/01/2018	10	129583
8	13	29/06/2016	13/03/2018	13	1129042
8	13	29/06/2016	10/12/2017	6	1549133
8	13	29/06/2016	07/01/2018	9	691983
8	13	29/06/2016	25/01/2018	15	54206
8	13	29/06/2016	15/10/2017	6	390270
8	13	29/06/2016	21/11/2017	13	1048739
8	13	29/06/2016	06/09/2017	10	1900083
8	13	29/06/2016	17/01/2018	9	1110446
8	13	29/06/2016	25/11/2017	12	2180015
8	13	29/06/2016	05/11/2017	14	4852734
8	13	29/06/2016	28/11/2017	5	2993936
8	13	29/06/2016	09/01/2018	11	192050
8	13	29/06/2016	20/12/2017	14	2547775
8	13	29/06/2016	10/09/2017	8	3703204
8	13	29/06/2016	26/09/2017	15	2679607
8	13	29/06/2016	19/09/2017	8	3723150
8	13	29/06/2016	28/09/2017	14	4636903
8	13	29/06/2016	30/11/2017	12	273936
8	13	29/06/2016	07/12/2017	9	1221097
8	13	29/06/2016	02/09/2017	9	162856
8	13	29/06/2016	08/09/2017	13	4601407
8	13	29/06/2016	28/02/2018	11	4228317
8	13	29/06/2016	17/12/2017	10	3038600
8	13	29/06/2016	16/09/2017	13	2978973
8	13	29/06/2016	16/12/2017	12	4218183
8	13	29/06/2016	23/12/2017	11	3672416
8	13	29/06/2016	27/10/2017	14	2733471
8	13	29/06/2016	05/03/2018	7	1581666
8	13	29/06/2016	26/12/2017	7	4101968
8	13	29/06/2016	13/11/2017	6	530158
8	13	29/06/2016	28/09/2017	6	4303535
8	13	29/06/2016	22/10/2017	15	13258
8	13	29/06/2016	28/02/2018	14	4916609
8	13	29/06/2016	03/03/2018	15	3835392
8	13	29/06/2016	10/10/2017	8	3021896
8	13	29/06/2016	20/10/2017	15	2265807
8	13	29/06/2016	07/12/2017	9	4110116
8	13	29/06/2016	29/10/2017	7	3045175
8	13	29/06/2016	02/12/2017	6	881555
8	13	29/06/2016	10/03/2018	7	3707922
8	13	29/06/2016	14/02/2018	8	4004611
8	13	29/06/2016	17/02/2018	10	1750233
8	13	29/06/2016	01/12/2017	5	3836214
8	13	29/06/2016	01/03/2018	15	503703
8	13	29/06/2016	12/09/2017	11	1212185
8	13	29/06/2016	19/02/2018	15	103645
8	13	29/06/2016	28/12/2017	7	163589
8	13	29/06/2016	11/02/2018	15	4879325
8	13	29/06/2016	13/09/2017	14	3735605
8	13	29/06/2016	09/09/2017	6	610791
8	13	29/06/2016	19/09/2017	10	4922878
8	13	29/06/2016	12/09/2017	15	3378363
8	13	29/06/2016	18/03/2018	10	2357055
8	13	29/06/2016	17/10/2017	10	712402
8	13	29/06/2016	04/03/2018	6	4654973
8	13	29/06/2016	15/11/2017	10	3612998
8	13	29/06/2016	19/02/2018	10	87138
8	13	29/06/2016	04/02/2018	7	3947732
8	13	29/06/2016	10/12/2017	11	4297796
8	13	29/06/2016	08/09/2017	11	4923300
8	13	29/06/2016	07/12/2017	8	1459735
8	13	29/06/2016	04/02/2018	11	23010
8	13	29/06/2016	10/02/2018	9	660340
8	13	29/06/2016	08/11/2017	9	2331875
8	13	29/06/2016	15/03/2018	5	3214456
8	13	29/06/2016	07/12/2017	14	1006966
8	13	29/06/2016	14/09/2017	11	355749
8	13	29/06/2016	05/12/2017	15	1979882
8	13	29/06/2016	30/10/2017	11	3113507
8	13	29/06/2016	01/11/2017	8	1246765
8	13	29/06/2016	02/09/2017	11	2258174
8	13	29/06/2016	06/10/2017	6	1196240
8	13	29/06/2016	11/09/2017	10	3537900
8	13	29/06/2016	25/02/2018	14	211560
8	13	29/06/2016	02/11/2017	6	909742
8	13	29/06/2016	13/01/2018	7	2916823
8	13	29/06/2016	14/02/2018	14	3996265
8	13	29/06/2016	22/10/2017	8	133710
8	13	29/06/2016	15/10/2017	11	2658068
8	13	29/06/2016	19/09/2017	13	1071282
8	13	29/06/2016	12/10/2017	5	401821
8	13	29/06/2016	22/01/2018	9	3497462
8	13	29/06/2016	11/10/2017	7	4936291
8	13	29/06/2016	28/09/2017	13	4043513
8	13	29/06/2016	23/02/2018	5	4182515
8	13	29/06/2016	06/12/2017	15	2817510
8	13	29/06/2016	21/11/2017	14	1841840
8	13	29/06/2016	03/12/2017	15	3474298
8	13	29/06/2016	27/12/2017	5	3140680
8	13	29/06/2016	15/11/2017	10	4421287
8	13	29/06/2016	27/10/2017	10	4767226
8	13	29/06/2016	04/03/2018	15	416368
8	13	29/06/2016	09/10/2017	11	1204014
8	13	29/06/2016	01/12/2017	5	3823746
8	13	29/06/2016	30/12/2017	9	254282
8	13	29/06/2016	09/02/2018	11	283757
8	13	29/06/2016	27/01/2018	8	718803
8	13	29/06/2016	03/03/2018	12	3153047
8	13	29/06/2016	20/12/2017	5	3493777
8	13	29/06/2016	06/02/2018	11	2107779
8	13	29/06/2016	04/01/2018	11	2854529
8	13	29/06/2016	20/10/2017	14	275198
8	13	29/06/2016	01/11/2017	14	4951416
8	13	29/06/2016	09/01/2018	14	3149638
8	13	29/06/2016	12/03/2018	6	2338520
8	13	29/06/2016	03/03/2018	13	1275717
8	13	29/06/2016	24/09/2017	7	1987882
8	13	29/06/2016	17/01/2018	14	4549899
8	13	29/06/2016	18/12/2017	5	497244
8	13	29/06/2016	17/03/2018	13	420022
8	13	29/06/2016	19/11/2017	7	1969073
8	13	29/06/2016	15/10/2017	10	3670739
8	13	29/06/2016	20/02/2018	12	2832323
8	13	29/06/2016	27/10/2017	6	3673791
8	13	29/06/2016	04/01/2018	10	3510349
8	13	29/06/2016	18/10/2017	15	53507
8	13	29/06/2016	23/12/2017	9	4699842
8	13	29/06/2016	05/11/2017	6	3059170
8	13	29/06/2016	23/10/2017	12	4130612
8	13	29/06/2016	03/03/2018	14	2460385
8	13	29/06/2016	22/10/2017	14	1697316
8	13	29/06/2016	18/10/2017	11	163391
8	13	29/06/2016	19/01/2018	13	2238155
8	13	29/06/2016	12/03/2018	7	2701746
8	13	29/06/2016	31/01/2018	5	3110323
8	13	29/06/2016	09/09/2017	13	3010359
8	13	29/06/2016	25/10/2017	15	2758363
8	13	29/06/2016	02/02/2018	8	2524284
8	13	29/06/2016	22/09/2017	8	3000254
8	13	29/06/2016	10/01/2018	9	1761647
8	13	29/06/2016	10/02/2018	5	3047469
8	13	29/06/2016	30/11/2017	8	2911953
8	13	29/06/2016	14/03/2018	6	3435018
8	13	29/06/2016	07/01/2018	12	4702951
8	13	29/06/2016	26/02/2018	5	4237555
8	13	29/06/2016	28/11/2017	11	3593515
8	13	29/06/2016	12/11/2017	7	2726212
8	13	29/06/2016	05/01/2018	12	2675189
8	13	29/06/2016	08/03/2018	5	3177401
8	13	29/06/2016	19/01/2018	11	968660
8	13	29/06/2016	08/10/2017	11	1460317
8	13	29/06/2016	05/03/2018	12	1958285
8	13	29/06/2016	13/03/2018	13	3267819
8	13	29/06/2016	18/11/2017	10	4841917
8	13	29/06/2016	28/12/2017	15	1812653
27	7	19/10/2017	11/01/2018	8	1461306
28	32	19/10/2017	05/02/2018	9	4307894
29	28	19/10/2017	03/10/2017	7	2649544
17	28	19/10/2017	05/11/2017	9	1736892
17	3	19/10/2017	05/10/2017	13	4856800
17	7	19/10/2017	11/03/2018	7	3385727
17	29	19/10/2017	26/02/2018	6	4485139
17	26	19/10/2017	05/09/2017	7	3903334
17	46	19/10/2017	06/12/2017	5	4321385
17	24	19/10/2017	24/10/2017	14	2094076
17	37	19/10/2017	22/12/2017	15	3996400
17	46	19/10/2017	06/01/2018	12	656600
33	38	19/10/2017	04/12/2017	15	2499387
12	31	20/10/2017	10/11/2017	15	187624
12	11	20/10/2017	18/11/2017	6	1653682
12	43	20/10/2017	04/11/2017	6	3717696
12	21	20/10/2017	02/10/2017	11	4098464
12	33	20/10/2017	12/01/2018	5	4970202
12	14	20/10/2017	27/11/2017	10	1428084
12	35	20/10/2017	07/02/2018	15	2999582
12	26	20/10/2017	20/01/2018	5	1377567
10	36	20/10/2017	12/01/2018	9	1585840
10	41	20/10/2017	23/10/2017	9	920329
10	34	20/10/2017	29/11/2017	11	1291628
10	34	20/10/2017	02/02/2018	15	4769900
10	47	20/10/2017	22/09/2017	15	152308
8	36	20/10/2017	20/11/2017	15	1013104
8	7	20/10/2017	27/01/2018	9	643075
8	7	20/10/2017	08/12/2017	7	1172227
13	19	20/10/2017	02/11/2017	6	2913904
13	1	20/10/2017	01/10/2017	6	673074
13	12	20/10/2017	29/10/2017	7	419586
36	27	20/10/2017	28/01/2018	15	1704264
28	18	20/10/2017	17/01/2018	12	400844
28	32	20/10/2017	10/01/2018	15	20861
15	43	20/10/2017	14/12/2017	14	2859909
42	28	20/10/2017	03/02/2018	14	4738293
42	28	20/10/2017	01/11/2017	9	771164
42	28	20/10/2017	02/01/2018	6	4321966
42	26	20/10/2017	06/10/2017	7	3446635
42	24	20/10/2017	11/02/2018	10	1717010
42	47	20/10/2017	12/10/2017	10	736886
42	28	20/10/2017	19/01/2018	11	691336
23	8	20/10/2017	23/12/2017	9	88259
23	5	20/10/2017	04/01/2018	15	2457075
23	5	20/10/2017	28/02/2018	13	896089
17	28	20/10/2017	23/12/2017	11	3416673
17	46	20/10/2017	14/12/2017	5	329219
17	37	20/10/2017	27/09/2017	5	1422328
17	46	20/10/2017	13/02/2018	9	3423658
3	24	20/10/2017	01/12/2017	9	1608541
3	24	20/10/2017	07/02/2018	8	3892626
3	5	20/10/2017	24/11/2017	11	4135686
3	7	20/10/2017	09/01/2018	7	4489641
3	5	20/10/2017	30/01/2018	13	3461752
3	24	20/10/2017	26/02/2018	11	3735285
3	17	20/10/2017	02/01/2018	7	3990170
3	29	20/10/2017	12/01/2018	12	1563223
3	24	20/10/2017	01/09/2017	15	3598168
20	12	20/10/2017	27/09/2017	7	2548344
20	7	20/10/2017	11/01/2018	9	2549887
16	24	20/10/2017	20/11/2017	7	1348876
16	7	20/10/2017	14/11/2017	15	3534372
22	24	20/10/2017	16/02/2018	8	3587132
22	36	20/10/2017	26/01/2018	8	4342806
22	7	20/10/2017	10/03/2018	10	2771236
25	1	20/10/2017	20/12/2017	13	1173310
33	38	20/10/2017	15/11/2017	11	927562
12	11	23/10/2017	23/01/2018	8	4234333
12	15	23/10/2017	26/12/2017	5	2562357
12	19	23/10/2017	02/11/2017	6	3512577
12	33	23/10/2017	27/09/2017	7	2940595
12	43	23/10/2017	09/01/2018	10	4979047
12	21	23/10/2017	26/12/2017	11	1987689
12	14	23/10/2017	18/11/2017	5	4862041
12	35	23/10/2017	22/01/2018	6	2182673
12	8	23/10/2017	16/12/2017	13	2652315
12	26	23/10/2017	14/09/2017	15	2062269
25	1	23/10/2017	01/09/2017	6	3204012
20	27	23/10/2017	14/01/2018	6	4969112
16	7	23/10/2017	11/10/2017	6	797193
16	24	23/10/2017	09/10/2017	10	2949520
10	36	23/10/2017	18/12/2017	5	3695050
10	8	23/10/2017	10/09/2017	7	1980610
10	8	23/10/2017	09/01/2018	14	4341619
21	26	23/10/2017	17/03/2018	13	151132
21	26	23/10/2017	21/11/2017	10	122125
42	28	23/10/2017	18/03/2018	8	4452374
42	28	23/10/2017	24/12/2017	14	3594124
42	28	23/10/2017	20/01/2018	11	3331650
42	29	23/10/2017	02/09/2017	5	2824536
8	36	23/10/2017	28/10/2017	12	234230
17	46	23/10/2017	08/03/2018	11	4434887
17	37	23/10/2017	20/09/2017	8	1842283
17	46	23/10/2017	10/11/2017	10	3584275
13	1	23/10/2017	13/01/2018	11	1929821
13	15	23/10/2017	19/10/2017	12	1477834
33	38	23/10/2017	21/10/2017	9	1809517
22	27	23/10/2017	24/10/2017	15	2045674
22	32	23/10/2017	14/01/2018	5	1507429
31	12	23/10/2017	20/11/2017	15	4533535
23	5	23/10/2017	02/01/2018	15	2862143
23	5	23/10/2017	03/01/2018	8	3961652
23	43	23/10/2017	29/12/2017	12	592798
23	8	23/10/2017	20/11/2017	5	4236152
23	43	23/10/2017	10/10/2017	13	1356592
23	5	23/10/2017	01/02/2018	5	2302497
23	5	23/10/2017	16/11/2017	10	681734
29	17	23/10/2017	18/03/2018	15	1663130
29	18	23/10/2017	26/09/2017	8	2529544
29	26	23/10/2017	24/12/2017	6	4165230
28	24	23/10/2017	30/12/2017	10	54442
28	41	23/10/2017	18/09/2017	9	825934
28	32	23/10/2017	01/12/2017	15	1223902
27	8	23/10/2017	23/10/2017	14	862390
1	24	17/10/2017	04/11/2017	13	1138117
36	27	23/10/2017	06/02/2018	6	113798
36	27	23/10/2017	22/10/2017	14	3382433
12	11	24/10/2017	02/12/2017	15	3182558
12	15	24/10/2017	20/12/2017	8	2079545
12	20	24/10/2017	09/01/2018	7	1186979
12	28	24/10/2017	17/03/2018	13	2198288
12	43	24/10/2017	14/03/2018	15	3105647
12	9	24/10/2017	09/01/2018	14	4940052
12	33	24/10/2017	21/12/2017	9	978116
12	35	24/10/2017	19/11/2017	7	3023734
12	14	24/10/2017	03/03/2018	11	1157097
12	28	24/10/2017	16/03/2018	9	1451756
3	24	23/10/2017	19/02/2018	14	4583852
3	24	23/10/2017	05/03/2018	15	1491860
3	5	23/10/2017	27/12/2017	5	3614949
3	24	23/10/2017	06/02/2018	10	3758641
3	7	23/10/2017	11/02/2018	12	1490912
3	26	23/10/2017	19/12/2017	9	571661
3	24	23/10/2017	09/01/2018	5	4021426
3	48	23/10/2017	01/11/2017	14	3281437
3	17	23/10/2017	27/01/2018	14	2037632
8	36	24/10/2017	19/03/2018	8	2318276
33	38	24/10/2017	07/03/2018	6	3650189
4	27	24/10/2017	23/02/2018	8	4479188
4	28	24/10/2017	13/11/2017	10	2712483
15	28	24/10/2017	14/09/2017	5	2187739
10	8	24/10/2017	19/09/2017	8	634613
25	1	24/10/2017	22/10/2017	8	4765272
25	36	24/10/2017	28/11/2017	9	3090103
16	24	24/10/2017	10/03/2018	7	1118938
16	7	24/10/2017	19/12/2017	9	1195779
42	28	24/10/2017	15/11/2017	11	3066312
42	28	24/10/2017	11/01/2018	5	4363965
42	28	24/10/2017	27/10/2017	9	422727
42	1	24/10/2017	15/02/2018	8	2506055
42	47	24/10/2017	19/12/2017	9	3095104
42	18	24/10/2017	25/01/2018	6	2566072
42	9	24/10/2017	16/02/2018	11	2438051
42	24	24/10/2017	11/12/2017	10	413463
42	26	24/10/2017	26/01/2018	13	1792782
42	5	24/10/2017	22/09/2017	6	1950423
42	21	24/10/2017	16/02/2018	7	4870777
42	47	24/10/2017	06/03/2018	13	1864882
42	23	24/10/2017	27/12/2017	13	4448652
42	26	24/10/2017	26/09/2017	7	2144280
17	28	24/10/2017	01/12/2017	15	202607
17	9	24/10/2017	16/10/2017	7	4435550
17	26	24/10/2017	27/11/2017	12	3776185
17	46	24/10/2017	21/02/2018	5	951618
17	8	24/10/2017	22/11/2017	11	1838257
17	37	24/10/2017	29/11/2017	6	3219617
17	46	24/10/2017	03/01/2018	7	4853378
13	43	24/10/2017	31/10/2017	6	1698763
13	26	24/10/2017	03/11/2017	8	1883631
36	27	24/10/2017	24/02/2018	11	3548948
29	28	24/10/2017	02/09/2017	13	3658472
29	28	24/10/2017	28/10/2017	6	2045926
12	31	25/10/2017	19/01/2018	8	3372736
12	11	25/10/2017	28/01/2018	15	675919
12	21	25/10/2017	08/03/2018	15	926970
12	43	25/10/2017	05/11/2017	9	2723931
12	26	25/10/2017	23/12/2017	12	2819968
12	23	25/10/2017	28/12/2017	6	4606109
12	35	25/10/2017	23/10/2017	10	2171668
12	14	25/10/2017	21/01/2018	14	3351061
12	33	25/10/2017	22/01/2018	12	883312
12	26	25/10/2017	13/10/2017	5	3457940
28	41	24/10/2017	20/09/2017	11	1165425
28	7	24/10/2017	03/11/2017	12	3135172
28	27	24/10/2017	25/09/2017	15	127733
28	32	24/10/2017	28/10/2017	14	191741
3	24	24/10/2017	04/11/2017	13	1071737
3	24	24/10/2017	04/03/2018	14	4019034
3	24	24/10/2017	08/02/2018	12	2951948
3	5	24/10/2017	28/12/2017	9	891212
3	48	24/10/2017	16/01/2018	5	2637094
3	29	24/10/2017	17/12/2017	14	4669748
3	24	24/10/2017	30/01/2018	8	3918286
3	7	24/10/2017	19/11/2017	10	1512078
3	26	24/10/2017	10/10/2017	8	3238598
3	9	24/10/2017	03/03/2018	7	83813
3	42	24/10/2017	05/12/2017	6	2999179
3	9	24/10/2017	31/12/2017	12	4045671
3	29	24/10/2017	16/09/2017	7	171318
25	1	25/10/2017	30/01/2018	10	4892296
13	15	25/10/2017	16/02/2018	8	158977
13	1	25/10/2017	28/02/2018	15	2805724
13	36	25/10/2017	12/02/2018	9	2161531
13	12	25/10/2017	28/10/2017	13	3273766
18	12	25/10/2017	12/12/2017	11	1601137
16	24	25/10/2017	30/09/2017	7	3511722
16	7	25/10/2017	12/09/2017	15	4075316
23	8	25/10/2017	10/10/2017	9	1329994
23	5	25/10/2017	31/12/2017	15	4850142
21	26	25/10/2017	05/01/2018	6	3627613
28	7	25/10/2017	27/11/2017	7	1868581
28	27	25/10/2017	28/12/2017	9	4390888
28	48	25/10/2017	06/01/2018	5	4866525
10	8	25/10/2017	14/03/2018	13	2497989
10	34	25/10/2017	21/12/2017	12	2975162
3	42	19/10/2017	26/10/2017	12	312523
3	26	19/10/2017	25/09/2017	8	3195046
3	24	19/10/2017	06/11/2017	14	70571
3	4	19/10/2017	27/09/2017	10	4278555
3	21	19/10/2017	11/11/2017	15	4815544
3	24	19/10/2017	05/11/2017	15	2683152
3	5	19/10/2017	21/12/2017	5	907258
3	48	19/10/2017	16/12/2017	15	1392063
3	9	19/10/2017	30/09/2017	13	1539038
3	42	19/10/2017	18/10/2017	6	4491567
27	7	25/10/2017	24/01/2018	15	2796800
36	27	25/10/2017	10/09/2017	8	3104323
26	32	25/10/2017	14/03/2018	9	2769027
42	28	25/10/2017	31/12/2017	13	181155
42	29	25/10/2017	01/03/2018	9	607682
17	46	25/10/2017	13/01/2018	13	528898
17	37	25/10/2017	23/09/2017	15	2622307
12	30	26/10/2017	16/11/2017	13	3924929
12	31	26/10/2017	27/01/2018	15	922929
12	15	26/10/2017	05/12/2017	12	4397516
12	11	26/10/2017	26/10/2017	10	3999535
12	33	26/10/2017	29/12/2017	15	3026493
12	28	26/10/2017	29/10/2017	12	2518963
12	28	26/10/2017	11/11/2017	8	3603985
12	17	26/10/2017	11/03/2018	6	4431272
12	14	26/10/2017	25/09/2017	10	2860316
12	16	26/10/2017	17/02/2018	6	1560162
3	24	25/10/2017	05/12/2017	5	4774361
3	24	25/10/2017	20/10/2017	10	205796
3	5	25/10/2017	23/12/2017	14	511670
3	24	25/10/2017	24/09/2017	5	1598699
3	48	25/10/2017	03/11/2017	8	4806844
3	26	25/10/2017	06/09/2017	12	3317500
3	29	25/10/2017	22/01/2018	15	3647187
14	12	26/10/2017	25/11/2017	5	2035134
13	19	26/10/2017	05/02/2018	12	3624150
13	1	26/10/2017	03/03/2018	10	4011172
13	15	26/10/2017	25/01/2018	9	4124500
16	13	26/10/2017	25/11/2017	13	3660775
16	24	26/10/2017	09/10/2017	13	492498
16	7	26/10/2017	21/12/2017	14	1271851
8	36	26/10/2017	06/11/2017	10	3710437
10	8	26/10/2017	25/09/2017	15	480711
10	47	26/10/2017	05/10/2017	12	4278854
25	1	26/10/2017	12/12/2017	9	2284791
36	27	26/10/2017	20/10/2017	15	4182844
35	28	26/10/2017	13/03/2018	5	4003936
23	8	26/10/2017	12/02/2018	12	1952302
23	8	26/10/2017	07/10/2017	14	2849934
23	43	26/10/2017	30/11/2017	13	4125430
23	8	26/10/2017	13/09/2017	9	1470121
23	26	26/10/2017	12/03/2018	6	190413
23	5	26/10/2017	28/01/2018	15	477442
26	47	26/10/2017	15/11/2017	6	1939399
26	32	26/10/2017	16/09/2017	9	4441889
42	28	26/10/2017	18/12/2017	11	152891
42	24	26/10/2017	22/12/2017	6	650661
42	47	26/10/2017	02/09/2017	8	653663
42	18	26/10/2017	17/12/2017	9	1504174
42	43	26/10/2017	29/01/2018	10	256557
42	17	26/10/2017	04/11/2017	13	1512848
24	7	26/10/2017	24/10/2017	9	2486945
24	5	26/10/2017	13/03/2018	13	1777628
24	26	26/10/2017	23/12/2017	9	1086740
24	26	26/10/2017	29/12/2017	13	2616368
33	38	26/10/2017	12/01/2018	8	1496186
17	46	26/10/2017	16/10/2017	7	2132478
17	37	26/10/2017	04/01/2018	11	2445548
17	46	26/10/2017	15/09/2017	11	4916890
29	12	26/10/2017	16/10/2017	9	47021
29	3	26/10/2017	04/02/2018	13	2855766
28	27	26/10/2017	09/02/2018	6	1309901
28	48	26/10/2017	18/09/2017	11	1070381
28	27	26/10/2017	01/11/2017	7	3616758
12	50	27/10/2017	03/09/2017	7	1816264
12	11	27/10/2017	16/01/2018	9	3291187
12	19	27/10/2017	21/10/2017	10	950703
12	9	27/10/2017	18/02/2018	15	1815628
12	43	27/10/2017	30/09/2017	5	1683437
12	21	27/10/2017	21/09/2017	5	3898017
12	14	27/10/2017	14/02/2018	7	2872059
12	21	27/10/2017	13/03/2018	11	1246818
12	9	27/10/2017	12/10/2017	13	2833826
